Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
DOGEUSDT,b86df817,2023-01-18 20:31:39,5,Open Long,Limit,Trade,165,0.08135,0.08161,0.0006,0.00805365,14e08bd7
DOGEUSDT,0dc0b837,2023-01-18 20:31:08,5,Close Short,Limit,Trade,165,0.08167,0.08167,0.0001,0.00134756,fbd30723
LINKUSDT,13c38782,2023-01-18 20:20:25,5,Open Long,Limit,Trade,1.5,6.465,6.465,0.0001,0.00096975,08ec4e79
LINKUSDT,13c38782,2023-01-18 20:20:19,5,Open Long,Limit,Trade,0.5,6.465,6.465,0.0001,0.00032325,5368c2aa
BNBUSDT,d37afb05,2023-01-18 20:17:35,5,Open Long,Limit,Trade,0.05,292.40,292.40,0.0001,0.001462,3c72c76e
SHIB1000USDT,432b98cf,2023-01-18 20:17:20,5,Open Long,Limit,Trade,1400,0.011380,0.011380,0.0001,0.0015932,4cac74ed
DOGEUSDT,9790d468,2023-01-18 20:15:21,5,Open Short,Limit,Trade,165,0.08225,0.08224,0.0006,0.00814275,3be76d7f
SHIB1000USDT,d0427960,2023-01-18 19:33:08,5,Close Long,Limit,Trade,1400,0.011530,0.011530,0.0001,0.0016142,f3b49f53
LINKUSDT,be2604c3,2023-01-18 19:32:24,5,Close Long,Limit,Trade,2,6.511,6.511,0.0001,0.0013022,e73bb7e5
DOGEUSDT,318c6089,2023-01-18 19:32:02,5,Close Long,Limit,Trade,165,0.08220,0.08220,0.0001,0.0013563,e556cd37
LINKUSDT,be84340f,2023-01-18 19:04:51,5,Open Long,Limit,Trade,2,6.466,6.466,0.0001,0.0012932,cc545f05
DOGEUSDT,4398d655,2023-01-18 19:03:57,5,Open Long,Limit,Trade,165,0.08163,0.08163,0.0001,0.0013469,3c2baea9
SHIB1000USDT,159982e9,2023-01-18 18:55:50,5,Open Long,Limit,Trade,1400,0.011450,0.011450,0.0001,0.001603,83044e2a
LINKUSDT,79734a7e,2023-01-18 18:47:14,5,Close Long,Limit,Trade,2,6.499,6.499,0.0001,0.0012998,ca26eb96
SHIB1000USDT,ad81962c,2023-01-18 18:47:05,5,Close Long,Limit,Trade,1400,0.011495,0.011495,0.0001,0.0016093,ee4d87f3
SHIB1000USDT,39bfa050,2023-01-18 18:42:52,5,Open Long,Limit,Trade,1400,0.011415,0.011415,0.0001,0.0015981,6f9e7807
LINKUSDT,c9ca6ab1,2023-01-18 18:42:38,5,Open Long,Limit,Trade,2,6.454,6.454,0.0001,0.0012908,1c8d2391
LINKUSDT,15836cfe,2023-01-18 17:12:49,5,Close Long,Limit,Trade,1.3,6.584,6.584,0.0001,0.00085592,89edacf6
LINKUSDT,15836cfe,2023-01-18 17:12:47,5,Close Long,Limit,Trade,5.3,6.584,6.584,0.0001,0.00348952,f0d62f62
SHIB1000USDT,47129721,2023-01-18 16:59:41,5,Close Long,Limit,Trade,2940,0.011350,0.011350,0.0001,0.0033369,526eacd5
BNBUSDT,4e637a19,2023-01-18 16:44:35,5,Close Short,Limit,Trade,0.38,282.95,282.95,0.0001,0.0107521,bc5cd8bf
DOGEUSDT,3410869e,2023-01-18 16:42:19,5,Close Long,Limit,Trade,165,0.08054,0.08054,0.0001,0.00132891,460b1d4f
DOGEUSDT,a1f7e663,2023-01-18 16:39:09,5,Open Long,Limit,Trade,165,0.07998,0.07998,0.0001,0.00131967,43ed753c
DOGEUSDT,a3b16786,2023-01-18 16:30:56,5,Close Long,Limit,Trade,545,0.08177,0.08177,0.0001,0.00445647,b0577c0b
LINKUSDT,b17a1b80,2023-01-18 16:22:08,5,Open Long,Limit,Trade,2.4,6.282,6.282,0.0001,0.00150768,f03f33ae
DOGEUSDT,c09a66d4,2023-01-18 16:22:06,5,Open Long,Limit,Trade,199,0.07802,0.07802,0.0001,0.0015526,f3ff9d7f
DOGEUSDT,63c2b78a,2023-01-18 16:21:46,5,Open Long,Limit,Trade,181,0.08141,0.08141,0.0001,0.00147353,08dbb4d0
SHIB1000USDT,44edb627,2023-01-18 16:21:40,5,Open Long,Limit,Trade,1540,0.011050,0.011050,0.0001,0.0017017,def91118
SHIB1000USDT,e7f21f54,2023-01-18 16:10:25,5,Open Long,Limit,Trade,1400,0.011510,0.011510,0.0001,0.0016114,c52a8af9
BNBUSDT,091-Sell,2023-01-18 16:00:00,5,Open Short,--,Funding,0.38,294.05,0.00,-0.0001,-0.0111739,27b23ef8
DOGEUSDT,7091-Buy,2023-01-18 16:00:00,5,Open Long,--,Funding,165,0.08480,0.00000,0.0001,0.0013992,bfbe8151
LINKUSDT,7091-Buy,2023-01-18 16:00:00,5,Open Long,--,Funding,4.2,6.546,0.000,0.0001,0.00274932,14aa6113
BNBUSDT,091-Sell,2023-01-18 16:00:00,5,Open Short,--,Funding,0.38,294.05,0.00,-0.0001,-0.0111739,27b23ef8
DOGEUSDT,a7506da5,2023-01-18 15:56:33,5,Open Long,Limit,Trade,165,0.08480,0.08506,0.0006,0.0083952,a106f4f8
SHIB1000USDT,3d9db8bc,2023-01-18 15:56:22,5,Close Long,Limit,Trade,1400,0.011645,0.011645,0.0001,0.0016303,455aa3c0
SHIB1000USDT,3340edaf,2023-01-18 15:54:25,5,Open Long,Limit,Trade,1400,0.011565,0.012100,0.0006,0.0097146,9d74b17c
SHIB1000USDT,26d43ffb,2023-01-18 15:53:57,5,Close Short,Limit,Trade,10780,0.011715,0.011715,0.0001,0.01262877,aac6e464
LINKUSDT,f10ec87c,2023-01-18 15:53:55,5,Open Long,Limit,Trade,2.2,6.555,6.555,0.0001,0.0014421,e9f6918f
DOGEUSDT,b4a595cf,2023-01-18 15:50:24,5,Close Short,Limit,Trade,165,0.08631,0.08631,0.0001,0.00142412,85ff4349
LINKUSDT,499f30de,2023-01-18 15:38:16,5,Open Long,Limit,Trade,2,6.828,6.852,0.0006,0.0081936,403fcdcb
LINKUSDT,cce32830,2023-01-18 15:37:56,5,Close Short,Limit,Trade,2,6.824,6.824,0.0001,0.0013648,af0c6c3d
LINKUSDT,a063fca7,2023-01-18 13:53:13,5,Open Short,Limit,Trade,2,6.872,6.835,0.0006,0.0082464,51c7e20d
DOGEUSDT,b4c6420f,2023-01-18 13:48:42,5,Open Short,Limit,Trade,165,0.08692,0.08690,0.0006,0.00860508,3aee70ad
LINKUSDT,e2bab278,2023-01-18 13:47:17,5,Close Long,Limit,Trade,2,6.883,6.883,0.0001,0.0013766,cd687e66
DOGEUSDT,a89c4443,2023-01-18 13:43:13,5,Close Long,Limit,Trade,165,0.08643,0.08643,0.0001,0.0014261,3e6cf0a3
DOGEUSDT,35eca320,2023-01-18 13:33:41,5,Open Long,Limit,Trade,1,0.08583,0.08611,0.0006,5.15e-05,c4fd6590
DOGEUSDT,35eca320,2023-01-18 13:33:41,5,Open Long,Limit,Trade,164,0.08583,0.08611,0.0006,0.00844568,dd2d2b26
DOGEUSDT,fbcb56ac,2023-01-18 13:33:28,5,Close Short,Limit,Trade,165,0.08590,0.08590,0.0001,0.00141735,b3c18a54
DOGEUSDT,14963ebd,2023-01-18 11:44:33,5,Open Short,Limit,Trade,165,0.08651,0.08651,0.0001,0.00142742,9916ac24
DOGEUSDT,da5dad94,2023-01-18 11:38:15,5,Close Long,Limit,Trade,165,0.08645,0.08645,0.0001,0.00142643,1797db4b
DOGEUSDT,195c6803,2023-01-18 08:19:32,5,Open Long,Limit,Trade,165,0.08585,0.08624,0.0006,0.00849915,6314ac3c
DOGEUSDT,5c3598b4,2023-01-18 08:19:12,5,Close Short,Limit,Trade,346,0.08593,0.08593,0.0001,0.00297318,7c0771fe
SHIB1000USDT,7091-Sel,2023-01-18 08:00:00,5,Open Short,--,Funding,10780,0.012419,0.000000,-0.0001,-0.01338768,82e812d5
DOGEUSDT,091-Sell,2023-01-18 08:00:00,5,Open Short,--,Funding,346,0.08710,0.00000,-0.0001,-0.00301366,ab0f1a1a
LINKUSDT,7091-Buy,2023-01-18 08:00:00,5,Open Long,--,Funding,2,6.861,0.000,0.0001,0.0013722,25416c14
BNBUSDT,091-Sell,2023-01-18 08:00:00,5,Open Short,--,Funding,0.38,301.41,0.00,-0.0001,-0.01145358,ddd9e04d
ETHUSDT,091-Sell,2023-01-18 08:00:00,5,Open Short,--,Funding,0.07,1582.38,0.00,-0.0001,-0.01107666,984072c0
LINKUSDT,9287bc05,2023-01-18 06:49:32,5,Open Long,Limit,Trade,2,6.835,6.860,0.0006,0.008202,09028fc8
LINKUSDT,a9e1bbe8,2023-01-18 06:49:28,5,Close Short,Limit,Trade,2,6.844,6.844,0.0001,0.0013688,a3746b3f
DOGEUSDT,0c7f666c,2023-01-18 03:07:59,5,Open Short,Limit,Trade,181,0.08815,0.08815,0.0001,0.00159552,04525868
SHIB1000USDT,418d46b9,2023-01-18 03:04:45,5,Open Short,Limit,Trade,2250,0.012895,0.012895,0.0001,0.00290138,b0b912fa
SHIB1000USDT,9a1bbd33,2023-01-18 02:04:57,5,Open Short,Limit,Trade,2040,0.012360,0.012360,0.0001,0.00252144,7c55d609
LINKUSDT,d03f3d2b,2023-01-18 01:57:55,5,Open Short,Limit,Trade,2,6.892,6.892,0.0001,0.0013784,32a2586a
SHIB1000USDT,d37c76d3,2023-01-18 01:29:17,5,Open Short,Limit,Trade,170,0.011935,0.011935,0.0001,0.0002029,4852219f
LINKUSDT,c432ac53,2023-01-18 01:22:52,5,Close Short,Limit,Trade,2,6.838,6.838,0.0001,0.0013676,cea7e327
DOGEUSDT,e5b8e669,2023-01-18 01:11:06,5,Open Short,Limit,Trade,165,0.08476,0.08414,0.0006,0.00839124,4c6342ae
LINKUSDT,96a6eec9,2023-01-18 01:09:34,5,Open Short,Limit,Trade,2,6.886,6.886,0.0001,0.0013772,57e4af4d
DOGEUSDT,6356cc49,2023-01-18 01:05:10,5,Close Long,Limit,Trade,330,0.08412,0.08412,0.0001,0.00277596,fcadfa46
SHIB1000USDT,003cd133,2023-01-18 01:01:12,5,Open Short,Limit,Trade,1690,0.011545,0.011505,0.0006,0.01170663,82cef38e
SHIB1000USDT,d0b4bc18,2023-01-18 01:01:08,5,Open Short,Limit,Trade,1690,0.011505,0.011505,0.0001,0.00194435,9f33eca4
SHIB1000USDT,1fc985f9,2023-01-18 01:00:28,5,Open Short,Limit,Trade,1540,0.011080,0.011080,0.0001,0.00170632,a6538a69
LINKUSDT,0df704d1,2023-01-18 00:31:41,5,Close Long,Limit,Trade,2,6.874,6.874,0.0001,0.0013748,ce161e75
SHIB1000USDT,a41684e6,2023-01-18 00:16:40,5,Open Short,Limit,Trade,1400,0.010655,0.010625,0.0006,0.0089502,24aec829
SHIB1000USDT,e311b0a7,2023-01-18 00:10:43,5,Close Long,Limit,Trade,1400,0.010670,0.010670,0.0001,0.0014938,70efd986
LINKUSDT,7091-Buy,2023-01-18 00:00:00,5,Open Long,--,Funding,2,6.805,0.000,0.0001,0.001361,67dd7581
ETHUSDT,091-Sell,2023-01-18 00:00:00,5,Open Short,--,Funding,0.07,1564.24,0.00,-0.0001,-0.01094968,dc14fb4c
BNBUSDT,091-Sell,2023-01-18 00:00:00,5,Open Short,--,Funding,0.38,299.09,0.00,-8.542e-05,-0.00970834,b8f9a84a
DOGEUSDT,7091-Buy,2023-01-18 00:00:00,5,Open Long,--,Funding,330,0.08281,0.00000,0.0001,0.00273273,666818a6
SHIB1000USDT,7091-Buy,2023-01-18 00:00:00,5,Open Long,--,Funding,1400,0.010544,0.000000,0.0001,0.00147616,a957f066
LINKUSDT,7e86e55e,2023-01-17 23:37:15,5,Open Long,Limit,Trade,2,6.826,6.826,0.0001,0.0013652,10470633
DOGEUSDT,09757e12,2023-01-17 22:37:33,5,Open Long,Limit,Trade,165,0.08352,0.08356,0.0006,0.00826848,1a1374e0
DOGEUSDT,23414401,2023-01-17 22:37:30,5,Open Long,Limit,Trade,165,0.08356,0.08356,0.0001,0.00137874,6f0fa632
LINKUSDT,9ca0a678,2023-01-17 22:34:35,5,Close Short,Limit,Trade,2,6.888,6.888,0.0001,0.0013776,f7877d23
SHIB1000USDT,5b361b2e,2023-01-17 22:17:42,5,Open Long,Limit,Trade,1400,0.010595,0.010595,0.0001,0.0014833,17fd572d
LINKUSDT,70980f13,2023-01-17 21:55:00,5,Open Short,Limit,Trade,2,6.937,6.937,0.0001,0.0013874,0467c435
ETHUSDT,091-Sell,2023-01-17 16:00:00,5,Open Short,--,Funding,0.07,1570.57,0.00,-4.945e-05,-0.00543652,5122ce13
BNBUSDT,091-Sell,2023-01-17 16:00:00,5,Open Short,--,Funding,0.38,302.40,0.00,-0.0001,-0.0114912,f4b319bf
ETHUSDT,091-Sell,2023-01-17 08:00:00,5,Open Short,--,Funding,0.07,1562.66,0.00,-0.0001,-0.01093862,9c263550
BNBUSDT,091-Sell,2023-01-17 08:00:00,5,Open Short,--,Funding,0.38,301.01,0.00,-0.0001,-0.01143838,60e43aac
BNBUSDT,091-Sell,2023-01-17 00:00:00,5,Open Short,--,Funding,0.38,298.95,0.00,-0.0001,-0.0113601,518a988d
ETHUSDT,091-Sell,2023-01-17 00:00:00,5,Open Short,--,Funding,0.07,1576.50,0.00,-0.0001,-0.0110355,2441f6b2
ETHUSDT,091-Sell,2023-01-16 16:00:00,5,Open Short,--,Funding,0.07,1549.40,0.00,-0.0001,-0.0108458,c7506f9f
BNBUSDT,091-Sell,2023-01-16 16:00:00,5,Open Short,--,Funding,0.38,297.91,0.00,-0.0001,-0.01132058,7fa896e8
BNBUSDT,091-Sell,2023-01-16 08:00:00,5,Open Short,--,Funding,0.38,303.06,0.00,-0.0001,-0.01151628,4fe712ca
ETHUSDT,091-Sell,2023-01-16 08:00:00,5,Open Short,--,Funding,0.07,1565.97,0.00,-0.0001,-0.01096179,f9595018
ETHUSDT,091-Sell,2023-01-16 00:00:00,5,Open Short,--,Funding,0.07,1552.38,0.00,-0.0001,-0.01086666,2bf7482f
BNBUSDT,091-Sell,2023-01-16 00:00:00,5,Open Short,--,Funding,0.38,302.18,0.00,-0.0001,-0.01148284,b5dc03a2
BNBUSDT,091-Sell,2023-01-15 16:00:00,5,Open Short,--,Funding,0.38,302.78,0.00,-0.0001,-0.01150564,2ed251ba
ETHUSDT,091-Sell,2023-01-15 16:00:00,5,Open Short,--,Funding,0.07,1556.74,0.00,-0.0001,-0.01089718,14429d09
BNBUSDT,091-Sell,2023-01-15 08:00:00,5,Open Short,--,Funding,0.38,297.45,0.00,-0.0001,-0.0113031,16274b2a
ETHUSDT,091-Sell,2023-01-15 08:00:00,5,Open Short,--,Funding,0.07,1529.77,0.00,-0.0001,-0.01070839,551fe33e
ETHUSDT,091-Sell,2023-01-15 00:00:00,5,Open Short,--,Funding,0.07,1549.91,0.00,-0.0001,-0.01084937,0f0aee5b
BNBUSDT,091-Sell,2023-01-15 00:00:00,5,Open Short,--,Funding,0.38,305.20,0.00,-0.0001,-0.0115976,f4c68a1a
ETHUSDT,091-Sell,2023-01-14 16:00:00,5,Open Short,--,Funding,0.07,1525.72,0.00,-0.0001,-0.01068004,aa2e0ef6
BNBUSDT,091-Sell,2023-01-14 16:00:00,5,Open Short,--,Funding,0.38,304.21,0.00,-0.0001,-0.01155998,e975d532
LINKUSDT,fa46eb0c,2023-01-14 09:21:25,5,Close Short,Limit,Trade,9.4,6.566,6.566,0.0001,0.00617204,e6919f2d
SHIB1000USDT,47917c0b,2023-01-14 09:21:16,5,Close Short,Limit,Trade,8530,0.010005,0.010005,0.0001,0.00853427,bf81e544
ETHUSDT,091-Sell,2023-01-14 08:00:00,5,Open Short,--,Funding,0.07,1553.95,0.00,-0.0001,-0.01087765,2f9f95b0
LINKUSDT,091-Sell,2023-01-14 08:00:00,5,Open Short,--,Funding,9.4,7.002,0.000,-0.0001,-0.00658188,2883d055
SHIB1000USDT,7091-Sel,2023-01-14 08:00:00,5,Open Short,--,Funding,8530,0.010768,0.000000,-0.00096497,-0.08863349,19b08c11
BNBUSDT,091-Sell,2023-01-14 08:00:00,5,Open Short,--,Funding,0.38,310.95,0.00,-0.00026293,-0.03106807,f83d9ea8
LINKUSDT,07c6e86b,2023-01-14 06:46:27,5,Open Short,Limit,Trade,2.6,6.956,6.956,0.0001,0.00180856,efb58731
BNBUSDT,c1dabcbe,2023-01-14 05:03:05,5,Open Short,Limit,Trade,0.01,309.20,309.20,0.0001,0.0003092,589c5713
BNBUSDT,9bf95d6e,2023-01-14 01:18:36,5,Open Short,Limit,Trade,0.08,309.20,309.20,0.0001,0.0024736,1ed06d34
SHIB1000USDT,29b07d37,2023-01-14 01:14:29,5,Open Short,Limit,Trade,2040,0.010745,0.010745,0.0001,0.00219198,00b568e7
SHIB1000USDT,fee3bd0a,2023-01-14 00:38:50,5,Open Short,Limit,Trade,1860,0.010375,0.010375,0.0001,0.00192975,4fbce28b
LINKUSDT,747115c6,2023-01-14 00:37:20,5,Open Short,Limit,Trade,0.2,6.713,6.708,0.0006,0.00080556,cc0acc52
LINKUSDT,f566d385,2023-01-14 00:37:13,5,Open Short,Limit,Trade,2.4,6.708,6.708,0.0001,0.00160992,bb413493
BNBUSDT,13711c39,2023-01-14 00:22:05,5,Open Short,Limit,Trade,0.06,296.45,296.45,0.0001,0.0017787,e1768b6b
ETHUSDT,091-Sell,2023-01-14 00:00:00,5,Open Short,--,Funding,0.07,1450.35,0.00,7.861e-05,0.00798085,0bbd62ed
BNBUSDT,091-Sell,2023-01-14 00:00:00,5,Open Short,--,Funding,0.23,293.60,0.00,2.017e-05,0.00136204,9ca1c2f6
SHIB1000USDT,7091-Sel,2023-01-14 00:00:00,5,Open Short,--,Funding,4630,0.010210,0.000000,-0.0001,-0.00472723,a08a67d8
LINKUSDT,091-Sell,2023-01-14 00:00:00,5,Open Short,--,Funding,4.2,6.605,0.000,-0.0001,-0.0027741,d8ffec3d
ETHUSDT,3dd812ab,2023-01-13 22:28:21,5,Open Short,Limit,Trade,0.01,1462.70,1462.70,0.0001,0.0014627,4ced66ec
ETHUSDT,62d9a0ca,2023-01-13 22:04:09,5,Open Short,Limit,Trade,0.01,1462.70,1462.70,0.0001,0.0014627,d423718f
SHIB1000USDT,6257da62,2023-01-13 21:53:15,5,Open Short,Limit,Trade,1690,0.010005,0.010005,0.0001,0.00169085,c60bc20e
