Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
DOGEUSDT,7091-Buy,2023-02-10 08:00:00,10,Open Long,--,Funding,974,0.08231,0.00000,0.0001,0.008017,512a4635
MATICUSDT,091-Sell,2023-02-10 08:00:00,10,Open Short,--,Funding,20,1.2617,0.0000,-0.0001,-0.0025234,000ffce7
ETHUSDT,091-Sell,2023-02-10 08:00:00,5,Open Short,--,Funding,0.07,1551.04,0.00,-0.0001,-0.01085728,0fd7b2d5
SHIB1000USDT,7091-Buy,2023-02-10 08:00:00,10,Open Long,--,Funding,12200,0.012423,0.000000,0.0001,0.01515606,a14fdf3f
MATICUSDT,23eecd9b,2023-02-10 06:08:14,10,Open Short,Limit,Trade,20,1.2556,1.2556,0.0001,0.0025112,35452da0
MATICUSDT,57be40db,2023-02-10 06:02:51,10,Close Long,Limit,Trade,20,1.2431,1.2431,0.0001,0.0024862,a1437ece
MATICUSDT,7afeb944,2023-02-10 04:53:08,10,Open Long,Limit,Trade,20,1.2345,1.2415,0.0006,0.014814,535c7696
MATICUSDT,daf02064,2023-02-10 04:52:45,10,Close Short,Limit,Trade,20,1.2330,1.2330,0.0001,0.002466,e48135b9
MATICUSDT,6c765abf,2023-02-10 00:35:55,10,Open Short,Limit,Trade,20,1.2417,1.2417,0.0001,0.0024834,1d31f3cc
ETHUSDT,091-Sell,2023-02-10 00:00:00,5,Open Short,--,Funding,0.07,1544.69,0.00,-0.0001,-0.01081283,983ce906
SHIB1000USDT,7091-Buy,2023-02-10 00:00:00,10,Open Long,--,Funding,12200,0.012148,0.000000,0.0001,0.01482056,6744c052
DOGEUSDT,7091-Buy,2023-02-10 00:00:00,10,Open Long,--,Funding,974,0.08141,0.00000,0.0001,0.00792934,3f67324d
MATICUSDT,19627c33,2023-02-09 23:28:50,10,Close Long,Limit,Trade,42,1.2332,1.2332,0.0001,0.00517944,cc0b8f14
MATICUSDT,aeb6ff4f,2023-02-09 22:54:44,10,Open Long,Limit,Trade,22,1.2008,1.2008,0.0001,0.00264176,e584969c
SHIB1000USDT,94f070e1,2023-02-09 22:54:04,10,Open Long,Limit,Trade,2920,0.011850,0.011850,0.0001,0.0034602,e6c1d496
DOGEUSDT,7232def1,2023-02-09 22:52:13,10,Open Long,Limit,Trade,279,0.08020,0.08020,0.0001,0.00223758,cad75c38
MATICUSDT,5b087f40,2023-02-09 22:42:45,10,Open Long,Limit,Trade,20,1.2508,1.2508,0.0001,0.0025016,a8982fcb
MATICUSDT,44580763,2023-02-09 22:02:10,10,Close Long,Limit,Trade,20,1.2593,1.2593,0.0001,0.0025186,1c51f229
MATICUSDT,30f1b1d8,2023-02-09 21:50:20,10,Open Long,Limit,Trade,20,1.2505,1.2505,0.0001,0.002501,277afb99
MATICUSDT,e6bd27bb,2023-02-09 21:32:10,10,Close Long,Limit,Trade,20,1.2605,1.2605,0.0001,0.002521,49433a0a
MATICUSDT,7d06a581,2023-02-09 21:31:03,10,Open Long,Limit,Trade,20,1.2517,1.2517,0.0001,0.0025034,6e92e495
MATICUSDT,27a9064e,2023-02-09 21:01:42,10,Close Short,Limit,Trade,20,1.2856,1.2856,0.0001,0.0025712,6efeb36e
MATICUSDT,5d13f4e1,2023-02-09 20:51:28,10,Open Short,Limit,Trade,20,1.2947,1.2914,0.0006,0.0155364,73c51122
MATICUSDT,84477f0c,2023-02-09 20:45:39,10,Close Long,Limit,Trade,20,1.2914,1.2914,0.0001,0.0025828,2ec095f6
SHIB1000USDT,1c34344a,2023-02-09 19:25:18,10,Open Long,Limit,Trade,2660,0.012415,0.012415,0.0001,0.00330239,d205a5cf
DOGEUSDT,16000aef,2023-02-09 19:24:30,10,Open Long,Limit,Trade,254,0.08385,0.08385,0.0001,0.00212979,539c4e1c
MATICUSDT,b306cb75,2023-02-09 19:11:35,10,Open Long,Limit,Trade,20,1.2824,1.2824,0.0001,0.0025648,18f1cdf1
MATICUSDT,d16a715d,2023-02-09 18:46:05,10,Close Short,Limit,Trade,20,1.2970,1.2970,0.0001,0.002594,3ae7b2db
MATICUSDT,30d2fbf4,2023-02-09 18:32:03,10,Open Short,Limit,Trade,20,1.3061,1.3061,0.0001,0.0026122,824e59df
MATICUSDT,742a3431,2023-02-09 18:23:47,10,Close Long,Limit,Trade,20,1.3078,1.3078,0.0001,0.0026156,84708d54
MATICUSDT,9f19884d,2023-02-09 16:36:07,10,Open Long,Limit,Trade,20,1.2987,1.3043,0.0006,0.0155844,5ac78f92
MATICUSDT,ee3ea67e,2023-02-09 16:36:01,10,Close Short,Limit,Trade,42,1.2978,1.2978,0.0001,0.00545076,4c3dfc80
MATICUSDT,091-Sell,2023-02-09 16:00:00,10,Open Short,--,Funding,42,1.3163,0.0000,-0.0001,-0.00552846,56e19601
SHIB1000USDT,7091-Buy,2023-02-09 16:00:00,10,Open Long,--,Funding,6620,0.013178,0.000000,0.0001,0.00872384,868c164e
DOGEUSDT,7091-Buy,2023-02-09 16:00:00,10,Open Long,--,Funding,441,0.08787,0.00000,0.0001,0.00387507,f16f8522
ETHUSDT,091-Sell,2023-02-09 16:00:00,5,Open Short,--,Funding,0.07,1631.65,0.00,-0.0001,-0.01142155,66d52ce2
MATICUSDT,d7b0e403,2023-02-09 10:07:37,10,Open Short,Limit,Trade,22,1.3313,1.3313,0.0001,0.00292886,efc75f68
MATICUSDT,091-Sell,2023-02-09 08:00:00,10,Open Short,--,Funding,20,1.3114,0.0000,-0.0001,-0.0026228,02f9a9ef
DOGEUSDT,7091-Buy,2023-02-09 08:00:00,10,Open Long,--,Funding,441,0.08785,0.00000,0.0001,0.00387419,832da91a
SHIB1000USDT,7091-Buy,2023-02-09 08:00:00,10,Open Long,--,Funding,6620,0.013299,0.000000,0.0001,0.00880394,2d7f1432
ETHUSDT,091-Sell,2023-02-09 08:00:00,5,Open Short,--,Funding,0.07,1629.65,0.00,-0.0001,-0.01140755,c25efcee
MATICUSDT,132a94ef,2023-02-09 07:04:55,10,Open Short,Limit,Trade,20,1.2801,1.2801,0.0006,0.0153612,a2d34446
MATICUSDT,2604618e,2023-02-09 06:59:12,10,Close Long,Limit,Trade,42,1.2837,1.2837,0.0001,0.00539154,e2bdb22f
SHIB1000USDT,23cf525f,2023-02-09 03:06:14,10,Open Long,Limit,Trade,2420,0.012980,0.012980,0.0001,0.00314116,3caec29c
MATICUSDT,88989651,2023-02-09 03:05:07,10,Open Long,Limit,Trade,22,1.2500,1.2500,0.0001,0.00275,f24757dd
DOGEUSDT,0c2a18d1,2023-02-09 03:01:19,10,Open Long,Limit,Trade,231,0.08749,0.08749,0.0001,0.00202102,51bf49fa
SHIB1000USDT,7091-Buy,2023-02-09 00:00:00,10,Open Long,--,Funding,4200,0.013755,0.000000,0.0001,0.0057771,c2125126
ETHUSDT,091-Sell,2023-02-09 00:00:00,5,Open Short,--,Funding,0.07,1649.99,0.00,-0.0001,-0.01154993,0bd8b9bd
DOGEUSDT,7091-Buy,2023-02-09 00:00:00,10,Open Long,--,Funding,210,0.09017,0.00000,0.0001,0.00189357,a94b93f4
MATICUSDT,7091-Buy,2023-02-09 00:00:00,10,Open Long,--,Funding,20,1.3061,0.0000,0.0001,0.0026122,9c146035
MATICUSDT,13f884a5,2023-02-08 23:57:32,10,Open Long,Limit,Trade,20,1.3021,1.3021,0.0001,0.0026042,48a1e711
MATICUSDT,b360f70c,2023-02-08 23:33:08,10,Close Long,Limit,Trade,20,1.3124,1.3124,0.0001,0.0026248,4c03ad79
MATICUSDT,3942f801,2023-02-08 23:16:46,10,Open Long,Limit,Trade,20,1.3033,1.3033,0.0001,0.0026066,d578a4d3
MATICUSDT,bf62ca29,2023-02-08 21:07:56,10,Close Long,Limit,Trade,20,1.3138,1.3138,0.0001,0.0026276,d2274367
MATICUSDT,19b05793,2023-02-08 20:55:18,10,Open Long,Limit,Trade,20,1.3047,1.3047,0.0001,0.0026094,f2f81232
MATICUSDT,9c90ec14,2023-02-08 18:31:13,10,Close Short,Limit,Trade,20,1.3020,1.3020,0.0001,0.002604,d8d0ba4f
MATICUSDT,915b9dcc,2023-02-08 16:56:48,10,Open Short,Limit,Trade,20,1.3112,1.3112,0.0001,0.0026224,e80efb92
MATICUSDT,28520d32,2023-02-08 16:39:44,10,Close Long,Limit,Trade,20,1.2822,1.2822,0.0001,0.0025644,a1e04a71
SHIB1000USDT,3499ce0d,2023-02-08 16:24:38,10,Open Long,Limit,Trade,2200,0.013545,0.013545,0.0001,0.0029799,7b5012c1
MATICUSDT,aa29d25b,2023-02-08 16:15:05,10,Open Long,Limit,Trade,20,1.2733,1.2740,0.0006,0.0152796,93f29f36
MATICUSDT,e8d3ce3d,2023-02-08 16:14:53,10,Close Short,Limit,Trade,42,1.2731,1.2731,0.0001,0.00534702,fc47f5a8
DOGEUSDT,7091-Buy,2023-02-08 16:00:00,10,Open Long,--,Funding,210,0.09022,0.00000,0.0001,0.00189462,0ab69468
ETHUSDT,091-Sell,2023-02-08 16:00:00,5,Open Short,--,Funding,0.07,1653.49,0.00,-0.0001,-0.01157443,d987acee
MATICUSDT,091-Sell,2023-02-08 16:00:00,10,Open Short,--,Funding,42,1.2854,0.0000,-0.0001,-0.00539868,a7d13871
SHIB1000USDT,7091-Buy,2023-02-08 16:00:00,10,Open Long,--,Funding,2000,0.013915,0.000000,0.0001,0.002783,1db73651
DOGEUSDT,a4d60f95,2023-02-08 15:07:25,10,Open Long,Limit,Trade,210,0.09114,0.09132,0.0006,0.01148364,85fc41d4
DOGEUSDT,323434da,2023-02-08 15:07:16,10,Close Short,Limit,Trade,210,0.09110,0.09110,0.0001,0.0019131,a1ee1886
SHIB1000USDT,478315fd,2023-02-08 14:33:29,10,Open Long,Limit,Trade,2000,0.014110,0.014115,0.0006,0.016932,21377707
SHIB1000USDT,e0731bdf,2023-02-08 14:33:10,10,Close Short,Limit,Trade,2000,0.014080,0.014080,0.0001,0.002816,93ab4dc4
MATICUSDT,59ccb87d,2023-02-08 12:01:11,10,Open Short,Limit,Trade,22,1.3060,1.3060,0.0001,0.0028732,53229838
SHIB1000USDT,3b30e145,2023-02-08 11:22:10,10,Open Short,Limit,Trade,2000,0.014180,0.014160,0.0006,0.017016,5f8ca203
SHIB1000USDT,e6d25b09,2023-02-08 11:16:21,10,Close Long,Limit,Trade,2000,0.014170,0.014170,0.0001,0.002834,b608aa3b
SHIB1000USDT,b3e4d228,2023-02-08 10:10:38,10,Open Long,Limit,Trade,2000,0.014070,0.014080,0.0006,0.016884,ee358071
SHIB1000USDT,1ee78b80,2023-02-08 10:10:24,10,Close Short,Limit,Trade,2000,0.014060,0.014060,0.0001,0.002812,5a8e5af6
DOGEUSDT,091-Sell,2023-02-08 08:00:00,10,Open Short,--,Funding,210,0.09218,0.00000,-0.0001,-0.00193578,8a03740b
SHIB1000USDT,7091-Sel,2023-02-08 08:00:00,10,Open Short,--,Funding,2000,0.014211,0.000000,-0.0001,-0.0028422,0a3a016c
MATICUSDT,091-Sell,2023-02-08 08:00:00,10,Open Short,--,Funding,20,1.2893,0.0000,-0.00027737,-0.00715226,4a8c237c
ETHUSDT,091-Sell,2023-02-08 08:00:00,5,Open Short,--,Funding,0.07,1677.47,0.00,-0.0001,-0.01174229,67550951
MATICUSDT,091-Sell,2023-02-08 00:00:00,10,Open Short,--,Funding,20,1.2712,0.0000,-0.0001,-0.0025424,98f38075
ETHUSDT,091-Sell,2023-02-08 00:00:00,5,Open Short,--,Funding,0.07,1670.82,0.00,-0.0001,-0.01169574,934ce107
SHIB1000USDT,7091-Sel,2023-02-08 00:00:00,10,Open Short,--,Funding,2000,0.014397,0.000000,-0.00020781,-0.00598368,c4da10ea
DOGEUSDT,091-Sell,2023-02-08 00:00:00,10,Open Short,--,Funding,210,0.09254,0.00000,-0.0001,-0.00194334,5e84f3ed
MATICUSDT,8338bdd1,2023-02-07 20:50:14,10,Open Short,Limit,Trade,20,1.2558,1.2558,0.0001,0.0025116,358aa6d0
DOGEUSDT,62a2da30,2023-02-07 20:28:46,10,Open Short,Limit,Trade,210,0.09174,0.09174,0.0001,0.00192654,7aa68565
SHIB1000USDT,3fa104a1,2023-02-07 20:00:16,10,Open Short,Limit,Trade,2000,0.014160,0.014160,0.0001,0.002832,53446190
DOGEUSDT,01a6ba41,2023-02-07 18:37:54,10,Close Long,Limit,Trade,210,0.09068,0.09068,0.0001,0.00190428,a74e3e14
MATICUSDT,cb74f75b,2023-02-07 18:30:14,10,Close Short,Limit,Trade,20,1.2129,1.2129,0.0001,0.0024258,4518b830
DOGEUSDT,5ce3b594,2023-02-07 18:27:56,10,Open Long,Limit,Trade,210,0.09005,0.09005,0.0001,0.00189105,2831cc4a
SHIB1000USDT,815f8f3d,2023-02-07 18:09:21,10,Close Short,Limit,Trade,2000,0.014120,0.014120,0.0001,0.002824,1225b790
DOGEUSDT,e5e2dea8,2023-02-07 18:03:52,10,Close Long,Limit,Trade,210,0.09240,0.09240,0.0001,0.0019404,eccc7695
SHIB1000USDT,9db7209d,2023-02-07 17:55:48,10,Open Short,Limit,Trade,2000,0.014220,0.014115,0.0006,0.017064,a690978e
SHIB1000USDT,471eb0c7,2023-02-07 17:50:03,10,Close Long,Limit,Trade,2000,0.014130,0.014130,0.0001,0.002826,bf2d3360
MATICUSDT,091-Sell,2023-02-07 16:00:00,10,Open Short,--,Funding,20,1.2273,0.0000,-0.0001,-0.0024546,e4bfe60c
SHIB1000USDT,7091-Buy,2023-02-07 16:00:00,10,Open Long,--,Funding,2000,0.014010,0.000000,0.0001,0.002802,b99f39d4
DOGEUSDT,7091-Buy,2023-02-07 16:00:00,10,Open Long,--,Funding,210,0.09059,0.00000,0.0001,0.00190239,3de64ab7
ETHUSDT,091-Sell,2023-02-07 16:00:00,5,Open Short,--,Funding,0.07,1630.59,0.00,-0.0001,-0.01141413,34383365
SHIB1000USDT,a7bef810,2023-02-07 14:31:26,10,Open Long,Limit,Trade,2000,0.014030,0.014030,0.0001,0.002806,ecc4fe48
SHIB1000USDT,436e48e3,2023-02-07 13:31:26,10,Close Short,Limit,Trade,2000,0.014060,0.014060,0.0001,0.002812,68888eeb
SHIB1000USDT,c186234c,2023-02-07 12:54:29,10,Open Short,Limit,Trade,2000,0.014160,0.014160,0.0001,0.002832,89a6d607
SHIB1000USDT,5b24d265,2023-02-07 12:47:31,10,Close Long,Limit,Trade,2000,0.014155,0.014155,0.0001,0.002831,3108624f
SHIB1000USDT,db481c88,2023-02-07 11:39:07,10,Open Long,Limit,Trade,2000,0.014055,0.014060,0.0006,0.016866,b40938b4
SHIB1000USDT,05e6cb41,2023-02-07 11:39:01,10,Close Short,Limit,Trade,2000,0.014045,0.014045,0.0001,0.002809,e350e8c1
SHIB1000USDT,16902504,2023-02-07 10:13:32,10,Open Short,Limit,Trade,2000,0.014145,0.014145,0.0001,0.002829,d9202a8e
SHIB1000USDT,46cca243,2023-02-07 10:00:24,10,Close Long,Limit,Trade,4200,0.014145,0.014145,0.0001,0.0059409,0b384f1f
SHIB1000USDT,752ad9b2,2023-02-07 08:55:58,10,Open Long,Limit,Trade,2200,0.013775,0.013775,0.0001,0.0030305,e01a8782
DOGEUSDT,7091-Buy,2023-02-07 08:00:00,10,Open Long,--,Funding,210,0.09086,0.00000,0.0001,0.00190806,91122a4b
MATICUSDT,091-Sell,2023-02-07 08:00:00,10,Open Short,--,Funding,20,1.2190,0.0000,-0.0001,-0.002438,f109f325
SHIB1000USDT,7091-Buy,2023-02-07 08:00:00,10,Open Long,--,Funding,2000,0.014084,0.000000,0.0001,0.0028168,efd6e4f7
ETHUSDT,091-Sell,2023-02-07 08:00:00,5,Open Short,--,Funding,0.07,1631.56,0.00,-0.0001,-0.01142092,63c14d14
MATICUSDT,48365651,2023-02-07 03:00:43,10,Open Short,Limit,Trade,20,1.2215,1.2203,0.0006,0.014658,635122f0
MATICUSDT,6d1c4e61,2023-02-07 02:55:11,10,Close Long,Limit,Trade,20,1.2207,1.2207,0.0001,0.0024414,1d629ccc
MATICUSDT,7091-Buy,2023-02-07 00:00:00,10,Open Long,--,Funding,20,1.1911,0.0000,0.0001,0.0023822,f8cd8115
SHIB1000USDT,7091-Buy,2023-02-07 00:00:00,10,Open Long,--,Funding,2000,0.014079,0.000000,0.0001,0.0028158,ecc9cc3c
DOGEUSDT,7091-Buy,2023-02-07 00:00:00,10,Open Long,--,Funding,210,0.08953,0.00000,0.0001,0.00188013,ae1a5608
ETHUSDT,091-Sell,2023-02-07 00:00:00,5,Open Short,--,Funding,0.07,1613.71,0.00,-0.0001,-0.01129597,00fa94c6
SHIB1000USDT,6f7f6d5b,2023-02-06 23:01:05,10,Open Long,Limit,Trade,2000,0.014350,0.014355,0.0006,0.01722,b3538bee
SHIB1000USDT,187322c1,2023-02-06 23:00:51,10,Close Short,Limit,Trade,2000,0.014345,0.014345,0.0001,0.002869,a5ac2682
SHIB1000USDT,2e331894,2023-02-06 21:55:59,10,Open Short,Limit,Trade,2000,0.014445,0.014445,0.0001,0.002889,18f49093
MATICUSDT,102191cc,2023-02-06 21:47:06,10,Open Long,Limit,Trade,20,1.2122,1.2168,0.0006,0.0145464,769b5ca9
SHIB1000USDT,3c67e862,2023-02-06 21:47:03,10,Close Short,Limit,Trade,2000,0.014325,0.014325,0.0001,0.002865,c11f55fe
MATICUSDT,0cab6889,2023-02-06 21:47:01,10,Close Short,Limit,Trade,20,1.2128,1.2128,0.0001,0.0024256,dd3f8b66
SHIB1000USDT,37d3ae7f,2023-02-06 21:18:13,10,Open Short,Limit,Trade,2000,0.014425,0.014425,0.0001,0.002885,fdfdae2e
SHIB1000USDT,8fda31a6,2023-02-06 20:57:04,10,Close Long,Limit,Trade,2000,0.014410,0.014410,0.0001,0.002882,6e5eb80e
DOGEUSDT,c599e13f,2023-02-06 20:31:26,10,Open Long,Limit,Trade,210,0.09176,0.09181,0.0006,0.01156176,0b734d1b
DOGEUSDT,7b1aa36d,2023-02-06 20:31:11,10,Close Short,Limit,Trade,210,0.09177,0.09177,0.0001,0.00192717,a343140a
SHIB1000USDT,2e4dec7d,2023-02-06 20:01:06,10,Open Long,Limit,Trade,2000,0.014310,0.014310,0.0001,0.002862,93cd009e
SHIB1000USDT,4b9a6247,2023-02-06 19:36:02,10,Close Short,Limit,Trade,2000,0.014345,0.014345,0.0001,0.002869,7808dd95
DOGEUSDT,079edeb8,2023-02-06 19:11:30,10,Open Short,Limit,Trade,210,0.09242,0.09242,0.0001,0.00194082,fb423f8a
SHIB1000USDT,e015d2c1,2023-02-06 18:51:06,10,Open Short,Limit,Trade,2000,0.014445,0.014420,0.0006,0.017334,f660b548
SHIB1000USDT,db57ef88,2023-02-06 18:45:13,10,Close Long,Limit,Trade,2000,0.014400,0.014400,0.0001,0.00288,3ebf46d8
SHIB1000USDT,d610dbe8,2023-02-06 18:32:34,10,Open Long,Limit,Trade,2000,0.014300,0.014300,0.0001,0.00286,b21c4001
SHIB1000USDT,f712214e,2023-02-06 18:25:07,10,Close Long,Limit,Trade,2000,0.014385,0.014385,0.0001,0.002877,5eb8318e
SHIB1000USDT,c1fcf2ff,2023-02-06 18:01:01,10,Open Long,Limit,Trade,2000,0.014285,0.014285,0.0001,0.002857,c6223d8f
SHIB1000USDT,f1e39cfb,2023-02-06 16:31:13,10,Close Short,Limit,Trade,2000,0.014510,0.014510,0.0001,0.002902,620c7dc5
SHIB1000USDT,4a8bad87,2023-02-06 16:19:41,10,Open Short,Limit,Trade,2000,0.014610,0.014610,0.0001,0.002922,df408a4e
DOGEUSDT,ac8b7108,2023-02-06 16:19:15,10,Close Long,Limit,Trade,210,0.09276,0.09276,0.0001,0.00194796,5e27c718
SHIB1000USDT,ebe4733b,2023-02-06 16:11:58,10,Close Short,Limit,Trade,2000,0.014505,0.014505,0.0001,0.002901,7ef8394d
MATICUSDT,bb3defa1,2023-02-06 16:04:33,10,Open Short,Limit,Trade,1,1.2213,1.2132,0.0006,0.00073278,ab12523a
MATICUSDT,bb3defa1,2023-02-06 16:04:33,10,Open Short,Limit,Trade,19,1.2213,1.2132,0.0006,0.01392282,e7034693
SHIB1000USDT,14d1a428,2023-02-06 16:03:54,10,Open Short,Limit,Trade,2000,0.014605,0.014605,0.0001,0.002921,3e605cf8
DOGEUSDT,7091-Buy,2023-02-06 16:00:00,10,Open Long,--,Funding,210,0.09240,0.00000,0.0001,0.0019404,5b52ddf1
ETHUSDT,091-Sell,2023-02-06 16:00:00,5,Open Short,--,Funding,0.07,1648.85,0.00,-0.0001,-0.01154195,08682dca
MATICUSDT,df7ceda1,2023-02-06 15:58:37,10,Close Long,Limit,Trade,20,1.2165,1.2165,0.0001,0.002433,a85a038a
SHIB1000USDT,fdf1205c,2023-02-06 15:57:27,10,Close Long,Limit,Trade,2000,0.014500,0.014500,0.0001,0.0029,ead1f170
SHIB1000USDT,82816cf2,2023-02-06 15:15:25,10,Open Long,Limit,Trade,2000,0.014400,0.014400,0.0001,0.00288,4ef203a7
SHIB1000USDT,8f065a95,2023-02-06 15:15:13,10,Close Short,Limit,Trade,2000,0.014400,0.014400,0.0001,0.00288,abb3d26b
SHIB1000USDT,f335fba0,2023-02-06 11:04:04,10,Open Short,Limit,Trade,2000,0.014500,0.014475,0.0006,0.0174,26dd35e0
SHIB1000USDT,bc0c5979,2023-02-06 10:58:23,10,Close Long,Limit,Trade,2000,0.014465,0.014465,0.0001,0.002893,c03645d3
SHIB1000USDT,864d08c7,2023-02-06 09:25:59,10,Open Long,Limit,Trade,2000,0.014365,0.014365,0.0001,0.002873,7232c2ac
DOGEUSDT,d07de59a,2023-02-06 09:23:06,10,Open Long,Limit,Trade,210,0.09212,0.09212,0.0001,0.00193452,224c3c5b
SHIB1000USDT,f3910a51,2023-02-06 08:33:30,10,Close Long,Limit,Trade,2000,0.014495,0.014495,0.0001,0.002899,f1b78180
SHIB1000USDT,f14b07a9,2023-02-06 08:30:29,10,Open Long,Limit,Trade,2000,0.014395,0.014465,0.0006,0.017274,e7379629
SHIB1000USDT,a57e5097,2023-02-06 08:30:16,10,Close Short,Limit,Trade,2000,0.014380,0.014380,0.0001,0.002876,71c3fe9e
DOGEUSDT,62cac10f,2023-02-06 08:28:24,10,Close Short,Limit,Trade,210,0.09244,0.09244,0.0001,0.00194124,6ffdb32f
ETHUSDT,091-Sell,2023-02-06 08:00:00,5,Open Short,--,Funding,0.07,1634.96,0.00,-0.0001,-0.01144472,dfc7350c
SHIB1000USDT,7091-Sel,2023-02-06 08:00:00,10,Open Short,--,Funding,2000,0.014640,0.000000,-0.00010797,-0.00316136,0c5217f7
MATICUSDT,7091-Buy,2023-02-06 08:00:00,10,Open Long,--,Funding,20,1.1969,0.0000,0.0001,0.0023938,5a2937bc
DOGEUSDT,091-Sell,2023-02-06 08:00:00,10,Open Short,--,Funding,210,0.09318,0.00000,-0.0001,-0.00195678,34995901
DOGEUSDT,03ac5b09,2023-02-06 07:54:53,10,Open Short,Limit,Trade,210,0.09309,0.09301,0.0006,0.01172934,31c79313
DOGEUSDT,c98202c5,2023-02-06 07:49:07,10,Close Long,Limit,Trade,371,0.09323,0.09323,0.0001,0.00345884,c7ac723f
DOGEUSDT,c98202c5,2023-02-06 07:49:07,10,Close Long,Limit,Trade,70,0.09323,0.09323,0.0001,0.00065261,1de27e24
SHIB1000USDT,57c2aebf,2023-02-06 06:20:03,10,Open Short,Limit,Trade,2000,0.014480,0.014480,0.0001,0.002896,96d556f1
SHIB1000USDT,0fb708f8,2023-02-06 05:54:36,10,Close Short,Limit,Trade,2000,0.014415,0.014415,0.0001,0.002883,db2b6780
SHIB1000USDT,f4894545,2023-02-06 05:46:18,10,Open Short,Limit,Trade,2000,0.014515,0.014515,0.0001,0.002903,da806f92
SHIB1000USDT,0d0eeb35,2023-02-06 05:32:16,10,Close Long,Limit,Trade,2000,0.014305,0.014305,0.0001,0.002861,b82cd9dd
SHIB1000USDT,92f68ac5,2023-02-06 05:27:55,10,Open Long,Limit,Trade,2000,0.014205,0.014265,0.0006,0.017046,6e9afd47
SHIB1000USDT,6fa9207a,2023-02-06 05:27:27,10,Close Short,Limit,Trade,2000,0.014200,0.014200,0.0001,0.00284,0d523365
SHIB1000USDT,eb66b08d,2023-02-06 03:30:05,10,Open Short,Limit,Trade,2000,0.014300,0.014300,0.0001,0.00286,05b88753
SHIB1000USDT,f41b76f7,2023-02-06 03:21:07,10,Close Long,Limit,Trade,2000,0.014340,0.014340,0.0001,0.002868,61256ec3
MATICUSDT,5d162f74,2023-02-06 01:53:33,10,Open Long,Limit,Trade,20,1.2080,1.2080,0.0001,0.002416,4b2604b1
MATICUSDT,237789f3,2023-02-06 00:42:09,10,Close Long,Limit,Trade,40,1.2186,1.2186,0.0001,0.0048744,486f3621
SHIB1000USDT,f0759445,2023-02-06 00:37:18,10,Open Long,Limit,Trade,2000,0.014240,0.014240,0.0006,0.017088,d460dd46
SHIB1000USDT,1980c6e2,2023-02-06 00:28:21,10,Close Long,Limit,Trade,2000,0.014405,0.014405,0.0001,0.002881,97377854
DOGEUSDT,7091-Buy,2023-02-06 00:00:00,10,Open Long,--,Funding,441,0.09203,0.00000,0.0001,0.00405853,99b1fdd4
SHIB1000USDT,7091-Buy,2023-02-06 00:00:00,10,Open Long,--,Funding,2000,0.014305,0.000000,0.00035028,0.01002152,afbea603
MATICUSDT,7091-Buy,2023-02-06 00:00:00,10,Open Long,--,Funding,40,1.2035,0.0000,0.0001,0.004814,011c2750
ETHUSDT,091-Sell,2023-02-06 00:00:00,5,Open Short,--,Funding,0.07,1628.76,0.00,-0.0001,-0.01140132,5f6e4437
SHIB1000USDT,3d367377,2023-02-05 23:59:44,10,Open Long,Limit,Trade,2000,0.014305,0.014305,0.0001,0.002861,7c07c816
SHIB1000USDT,9aa4050d,2023-02-05 23:25:28,10,Close Short,Limit,Trade,2000,0.014335,0.014335,0.0001,0.002867,e0e078cd
SHIB1000USDT,5588bd82,2023-02-05 22:34:30,10,Open Short,Limit,Trade,2000,0.014435,0.014385,0.0006,0.017322,c06a5567
SHIB1000USDT,e58bb4db,2023-02-05 22:28:33,10,Close Long,Limit,Trade,2000,0.014435,0.014435,0.0001,0.002887,20c02039
SHIB1000USDT,5f3addf7,2023-02-05 19:26:50,10,Open Long,Limit,Trade,2000,0.014335,0.014335,0.0001,0.002867,843494e1
SHIB1000USDT,cda13e62,2023-02-05 19:09:33,10,Close Short,Limit,Trade,2000,0.014545,0.014545,0.0001,0.002909,472aa8e9
SHIB1000USDT,db3b2375,2023-02-05 18:48:13,10,Open Short,Limit,Trade,2000,0.014650,0.014650,0.0001,0.00293,66617dde
SHIB1000USDT,e66b3fb2,2023-02-05 17:53:59,10,Close Long,Limit,Trade,2000,0.014460,0.014460,0.0001,0.002892,6927dffa
SHIB1000USDT,b59abd8b,2023-02-05 17:47:20,10,Open Long,Limit,Trade,2000,0.014360,0.014360,0.0001,0.002872,f0754a29
SHIB1000USDT,561ef273,2023-02-05 17:32:05,10,Close Short,Limit,Trade,2000,0.014530,0.014530,0.0001,0.002906,c9c7967c
SHIB1000USDT,07c55bd4,2023-02-05 17:24:10,10,Open Short,Limit,Trade,2000,0.014630,0.014625,0.0006,0.017556,1a7c5679
SHIB1000USDT,f1c06ba1,2023-02-05 17:18:10,10,Close Long,Limit,Trade,2000,0.014520,0.014485,0.0006,0.017424,957243cd
SHIB1000USDT,03bcbc17,2023-02-05 17:17:26,10,Open Long,Limit,Trade,2000,0.014385,0.014385,0.0001,0.002877,48ad6da6
SHIB1000USDT,43bff554,2023-02-05 16:21:26,10,Close Long,Limit,Trade,2000,0.014520,0.014520,0.0001,0.002904,2cb4f352
